kp0_x,kp0_y,kp0_c,kp1_x,kp1_y,kp1_c,kp2_x,kp2_y,kp2_c,kp3_x,kp3_y,kp3_c,kp4_x,kp4_y,kp4_c,kp5_x,kp5_y,kp5_c,kp6_x,kp6_y,kp6_c,kp7_x,kp7_y,kp7_c,kp8_x,kp8_y,kp8_c,kp9_x,kp9_y,kp9_c,kp10_x,kp10_y,kp10_c,kp11_x,kp11_y,kp11_c,kp12_x,kp12_y,kp12_c,kp13_x,kp13_y,kp13_c,kp14_x,kp14_y,kp14_c,kp15_x,kp15_y,kp15_c,kp16_x,kp16_y,kp16_c,image_path,label_str,label_idx
0.5712040662765503,0.5950433015823364,0.7061535716056824,0.0,0.0,0.49493974447250366,0.0,0.0,0.4852180480957031,0.5867562294006348,0.557397186756134,0.6729952692985535,0.5965534448623657,0.5644631385803223,0.597368597984314,0.6109333634376526,0.5020662546157837,0.9811921119689941,0.6132687330245972,0.5113019943237305,0.9848721027374268,0.7148788571357727,0.6268824934959412,0.896371066570282,0.7253894805908203,0.6194887161254883,0.9635382294654846,0.7700297236442566,0.7420943975448608,0.876022458076477,0.7817712426185608,0.6818349361419678,0.9167381525039673,0.45122864842414856,0.3029724359512329,0.9465208053588867,0.45433276891708374,0.28588205575942993,0.9598531723022461,0.3472720682621002,0.4226897954940796,0.9288438558578491,0.30990445613861084,0.4378618597984314,0.945040225982666,0.22111865878105164,0.5971320867538452,0.6455828547477722,0.19032955169677734,0.622610330581665,0.6444680094718933,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File19.png,Adho Mukha Svanasana,0
0.38813337683677673,0.6772024035453796,0.7595382928848267,0.3794526159763336,0.6586284637451172,0.7910507917404175,0.0,0.0,0.2052399218082428,0.3934512436389923,0.5660994648933411,0.9217760562896729,0.0,0.0,0.10267362743616104,0.44079121947288513,0.5095112323760986,0.9826463460922241,0.38525035977363586,0.445045530796051,0.9697824120521545,0.342658668756485,0.7462736964225769,0.9311938881874084,0.2979523539543152,0.6692308187484741,0.8728027939796448,0.2423591911792755,0.8803696632385254,0.8480759263038635,0.2113312929868698,0.8330478072166443,0.842901349067688,0.6292604207992554,0.23251347243785858,0.944317638874054,0.6025155186653137,0.2358052283525467,0.9451796412467957,0.7178594470024109,0.42784976959228516,0.8852528929710388,0.6986303329467773,0.36801877617836,0.8796961903572083,0.8293879628181458,0.6296402215957642,0.5625219941139221,0.8344337344169617,0.5849648118019104,0.6236486434936523,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File2.png,Adho Mukha Svanasana,0
0.43544235825538635,0.8179930448532104,0.6016298532485962,0.4190899431705475,0.8288664221763611,0.5809343457221985,0.0,0.0,0.2229611724615097,0.42929723858833313,0.8083316087722778,0.8807106018066406,0.0,0.0,0.40017035603523254,0.44096457958221436,0.7389126420021057,0.9901155233383179,0.6089658737182617,0.7054316401481628,0.980492353439331,0.2943577468395233,0.8543756008148193,0.9679903388023376,0.7436143755912781,0.7698670625686646,0.9464361667633057,0.21080271899700165,0.9184011220932007,0.9677895307540894,0.7513769268989563,0.8892117142677307,0.9578225612640381,0.5418832898139954,0.5954313278198242,0.991786539554596,0.6607425808906555,0.576097309589386,0.9921716451644897,0.49885690212249756,0.4941176772117615,0.9954615235328674,0.7903894186019897,0.47930365800857544,0.9953787326812744,0.3993974030017853,0.563342273235321,0.9952974915504456,0.7803958654403687,0.4936961233615875,0.9956743121147156,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File20.png,Adho Mukha Svanasana,0
0.5941751599311829,0.682997465133667,0.8720503449440002,0.590351402759552,0.6782759428024292,0.6590903401374817,0.6088777780532837,0.6903188824653625,0.6697385311126709,0.5943174362182617,0.6054010391235352,0.5484918355941772,0.6280339956283569,0.6372774839401245,0.5142213702201843,0.6288391947746277,0.48968201875686646,0.9606227278709412,0.6479887366294861,0.5759717226028442,0.9856147170066833,0.7249407768249512,0.6322163343429565,0.8502428531646729,0.7308314442634583,0.7623765468597412,0.9839408993721008,0.8025581240653992,0.8527440428733826,0.9005265235900879,0.7829282283782959,0.9035608172416687,0.9768272042274475,0.4957312047481537,0.2923486828804016,0.9346123933792114,0.5176857709884644,0.3135325610637665,0.9680625796318054,0.318232923746109,0.3331223428249359,0.749409556388855,0.3682940900325775,0.4026859998703003,0.8580072522163391,0.0,0.0,0.46698081493377686,0.26543915271759033,0.5233024954795837,0.5236586928367615,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File21.png,Adho Mukha Svanasana,0
0.5675795078277588,0.7141685485839844,0.7832580208778381,0.5636210441589355,0.7358214855194092,0.5467615127563477,0.6016003489494324,0.7206650972366333,0.5711769461631775,0.0,0.0,0.3987458646297455,0.0,0.0,0.3975898027420044,0.5364399552345276,0.5258608460426331,0.861893355846405,0.6387982964515686,0.5116029381752014,0.8718288540840149,0.6647332906723022,0.6673692464828491,0.634507954120636,0.7516037821769714,0.721941351890564,0.8886576890945435,0.8308820128440857,0.8895488977432251,0.8421813249588013,0.8248060941696167,0.8793159127235413,0.9322355389595032,0.3035832643508911,0.2400278002023697,0.5913133025169373,0.3839593827724457,0.21076425909996033,0.6355414390563965,0.23025335371494293,0.2017982304096222,0.8031489253044128,0.3100701570510864,0.16081303358078003,0.8523467183113098,0.1252049207687378,0.6641629934310913,0.6057817935943604,0.1774112582206726,0.6512812376022339,0.623360276222229,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File22.png,Adho Mukha Svanasana,0
0.4906831681728363,0.7286438345909119,0.8623535633087158,0.4761736989021301,0.7271012663841248,0.673765242099762,0.49136438965797424,0.7281225323677063,0.6213069558143616,0.4589873254299164,0.708099365234375,0.6023874878883362,0.49885377287864685,0.7110347747802734,0.6580416560173035,0.4593062102794647,0.6759041547775269,0.9836542010307312,0.5350815057754517,0.6615702509880066,0.9272522330284119,0.37708327174186707,0.7590779662132263,0.937227189540863,0.5564269423484802,0.7381224036216736,0.7008123993873596,0.3007298409938812,0.8654424548149109,0.9138607978820801,0.515133798122406,0.8512343764305115,0.8058332204818726,0.6025338172912598,0.4961898922920227,0.9076124429702759,0.6600947976112366,0.49651795625686646,0.8470689058303833,0.6427792906761169,0.6115227937698364,0.9260313510894775,0.750106155872345,0.6004496216773987,0.8859809041023254,0.6850942969322205,0.7776150107383728,0.6673807501792908,0.8391532897949219,0.7645387053489685,0.5974178314208984,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File23.png,Adho Mukha Svanasana,0
0.0,0.0,0.23398558795452118,0.0,0.0,0.0282491035759449,0.0,0.0,0.18328502774238586,0.0,0.0,0.12460973858833313,0.5035567283630371,0.5078649520874023,0.8113121390342712,0.6619957089424133,0.47079160809516907,0.9964159727096558,0.44227293133735657,0.44374701380729675,0.9971430897712708,0.7034677267074585,0.6612485647201538,0.9676575660705566,0.4372679889202118,0.6183304190635681,0.9919670224189758,0.7781005501747131,0.8031712770462036,0.8193935751914978,0.5252009630203247,0.8158877491950989,0.9247206449508667,0.4688025712966919,0.3644475042819977,0.9945511221885681,0.3498092293739319,0.34649530053138733,0.9960405826568604,0.42231282591819763,0.47677332162857056,0.8859981894493103,0.3603436350822449,0.48816001415252686,0.9131910800933838,0.0,0.0,0.4100239872932434,0.0,0.0,0.4003202021121979,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File24.png,Adho Mukha Svanasana,0
0.5824329257011414,0.8232813477516174,0.8547008037567139,0.5730454325675964,0.8300270438194275,0.7080835103988647,0.603988766670227,0.8302480578422546,0.5859127640724182,0.5682724714279175,0.7954097986221313,0.7434409856796265,0.639822781085968,0.7953033447265625,0.5354185104370117,0.5459690093994141,0.7085551023483276,0.9614385366439819,0.6816868782043457,0.7489393353462219,0.9820376634597778,0.4090953767299652,0.7342472672462463,0.9041401743888855,0.7818613052368164,0.850947916507721,0.9651745557785034,0.35436922311782837,0.8317673802375793,0.9518332481384277,0.82420814037323,0.9290645122528076,0.9616811275482178,0.47667238116264343,0.5458820462226868,0.8702043294906616,0.5587697625160217,0.5462751984596252,0.9107763171195984,0.3085108995437622,0.4369349479675293,0.9098769426345825,0.345227986574173,0.4309474527835846,0.9170491695404053,0.20322826504707336,0.7883189916610718,0.6910225749015808,0.22747646272182465,0.7814452648162842,0.6924041509628296,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File25.jpg,Adho Mukha Svanasana,0
0.6771726608276367,0.7903175354003906,0.8965470790863037,0.0,0.0,0.38125038146972656,0.6930216550827026,0.7807807922363281,0.9169679284095764,0.0,0.0,0.09224366396665573,0.6803376078605652,0.7155861258506775,0.9063101410865784,0.6299222111701965,0.6603366136550903,0.940159797668457,0.6399063467979431,0.6724730730056763,0.9883990287780762,0.6746505498886108,0.7514583468437195,0.8001293540000916,0.7338526248931885,0.814505398273468,0.9893943667411804,0.8288171887397766,0.8481175899505615,0.8388100266456604,0.8619096875190735,0.8834483623504639,0.9762448072433472,0.3940100073814392,0.4953060746192932,0.9307590126991272,0.39698654413223267,0.4848288595676422,0.9676246643066406,0.29321637749671936,0.4316665530204773,0.826924741268158,0.28495848178863525,0.46321308612823486,0.9153611063957214,0.172049418091774,0.5921924710273743,0.5814653635025024,0.1327739655971527,0.6403771042823792,0.6300734877586365,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File26.png,Adho Mukha Svanasana,0
0.6247528195381165,0.7584049105644226,0.8260233402252197,0.0,0.0,0.47409045696258545,0.6416800618171692,0.7477545142173767,0.672605574131012,0.0,0.0,0.4171934127807617,0.6530750393867493,0.6748462319374084,0.7138077616691589,0.6443705558776855,0.6316316723823547,0.9788826107978821,0.643608570098877,0.6066858768463135,0.9859873652458191,0.7379755973815918,0.7706241011619568,0.8721248507499695,0.732111930847168,0.7871259450912476,0.9695333242416382,0.8222270011901855,0.8869646191596985,0.8713536858558655,0.8143216371536255,0.9011288285255432,0.9379409551620483,0.47933056950569153,0.43947023153305054,0.943901538848877,0.4870673418045044,0.40591639280319214,0.9604781866073608,0.3594682812690735,0.4520004093647003,0.8281895518302917,0.37107083201408386,0.45370548963546753,0.8708224296569824,0.2663273811340332,0.6486341953277588,0.5424479842185974,0.2711728513240814,0.6436405777931213,0.5488163828849792,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File27.png,Adho Mukha Svanasana,0
0.44121053814888,0.7003287672996521,0.545096218585968,0.0,0.0,0.26710134744644165,0.0,0.0,0.29720836877822876,0.3615031838417053,0.6120750308036804,0.5744569897651672,0.46131885051727295,0.6070621609687805,0.5784950256347656,0.32203012704849243,0.5399371981620789,0.9523929953575134,0.4992722272872925,0.5133248567581177,0.8900731801986694,0.2426627278327942,0.6954631805419922,0.8071667551994324,0.6635041236877441,0.6541802287101746,0.6124523282051086,0.21051782369613647,0.8684769868850708,0.7500866055488586,0.7514165043830872,0.8614201545715332,0.618351399898529,0.4222145080566406,0.2654728889465332,0.6999887824058533,0.5578070878982544,0.2763040065765381,0.6131377220153809,0.5656176805496216,0.40625107288360596,0.8729186654090881,0.767600417137146,0.39258748292922974,0.8399722576141357,0.6438339948654175,0.7962695956230164,0.6258524060249329,0.8818511366844177,0.7409680485725403,0.6141434907913208,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File28.png,Adho Mukha Svanasana,0
0.5975431203842163,0.6079177856445312,0.5680320262908936,0.0,0.0,0.38760828971862793,0.0,0.0,0.2368677854537964,0.6244490146636963,0.5743904113769531,0.6537611484527588,0.0,0.0,0.2433502972126007,0.6707814335823059,0.5126451849937439,0.9207436442375183,0.6740925908088684,0.557823657989502,0.9846773147583008,0.7414968609809875,0.5915258526802063,0.661955714225769,0.7657892107963562,0.6823923587799072,0.9884375929832458,0.8257480263710022,0.7699792385101318,0.6490779519081116,0.8608129024505615,0.8034831285476685,0.9710127115249634,0.5139703154563904,0.36329564452171326,0.9319589138031006,0.5186380743980408,0.3702419102191925,0.9774442315101624,0.28398847579956055,0.3709285855293274,0.6950271725654602,0.30716827511787415,0.4254988431930542,0.8853124380111694,0.0,0.0,0.40013280510902405,0.19807080924510956,0.5226927399635315,0.5151963233947754,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File29.png,Adho Mukha Svanasana,0
0.6025023460388184,0.7620835900306702,0.7061583399772644,0.0,0.0,0.46433472633361816,0.613463282585144,0.7753400802612305,0.6239956617355347,0.6350595355033875,0.7567271590232849,0.529107928276062,0.6241773366928101,0.7398325204849243,0.7725562453269958,0.5906018018722534,0.6585775017738342,0.990673840045929,0.6008149981498718,0.6763209104537964,0.9953961968421936,0.621178150177002,0.7714596390724182,0.9649506211280823,0.6708121299743652,0.791731595993042,0.9890944361686707,0.7312241196632385,0.8214244842529297,0.9097632169723511,0.7542712688446045,0.9015592336654663,0.954356849193573,0.40792110562324524,0.490688681602478,0.995446503162384,0.4053732752799988,0.4910147190093994,0.9966701865196228,0.28960034251213074,0.3554474711418152,0.9793344736099243,0.34230995178222656,0.3922698497772217,0.9832953810691833,0.23961317539215088,0.27513933181762695,0.9753379821777344,0.27484989166259766,0.28486037254333496,0.9744276404380798,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File3.png,Adho Mukha Svanasana,0
0.40126562118530273,0.688838005065918,0.6196482181549072,0.0,0.0,0.26283228397369385,0.0,0.0,0.31603288650512695,0.34251153469085693,0.6491697430610657,0.5616894960403442,0.4163902997970581,0.660711407661438,0.6945593357086182,0.33038952946662903,0.5825285315513611,0.9913681149482727,0.43889120221138,0.5611384510993958,0.9875707030296326,0.20592986047267914,0.7129269242286682,0.9632751941680908,0.4207240641117096,0.651615560054779,0.9105848073959351,0.15863214433193207,0.8414669632911682,0.9157485961914062,0.2617230713367462,0.8294534683227539,0.8727276921272278,0.47975409030914307,0.2896755635738373,0.9641528725624084,0.549741268157959,0.29106783866882324,0.9587367177009583,0.6626299619674683,0.47446003556251526,0.9468389749526978,0.7473033666610718,0.43560707569122314,0.9339216947555542,0.8186337947845459,0.5464310050010681,0.7583707571029663,0.8870959281921387,0.445213258266449,0.769806444644928,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File30.png,Adho Mukha Svanasana,0
0.0,0.0,0.2571805417537689,0.0,0.0,0.045887820422649384,0.0,0.0,0.09170167148113251,0.0,0.0,0.1285828799009323,0.0,0.0,0.2530134320259094,0.5496861934661865,0.48849982023239136,0.9712147116661072,0.4492826461791992,0.4812386929988861,0.9801576733589172,0.6237918734550476,0.6674940586090088,0.9539914727210999,0.49387508630752563,0.6761221885681152,0.9860455393791199,0.7053738236427307,0.7758654356002808,0.9359341859817505,0.563597559928894,0.7953959703445435,0.9735112190246582,0.42895418405532837,0.4468437433242798,0.9861688017845154,0.3535139560699463,0.4361545443534851,0.9886150360107422,0.5094854831695557,0.6296162009239197,0.9430819153785706,0.38765382766723633,0.620334804058075,0.9548503756523132,0.5165489912033081,0.6890038251876831,0.7213873863220215,0.3714553713798523,0.6658422350883484,0.7328418493270874,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File31.png,Adho Mukha Svanasana,0
0.0,0.0,0.05353502184152603,0.0,0.0,0.021087223663926125,0.0,0.0,0.03898342698812485,0.0,0.0,0.033645473420619965,0.0,0.0,0.10081441700458527,0.0,0.0,0.2365276962518692,0.0,0.0,0.19450339674949646,0.0,0.0,0.37179142236709595,0.5304856896400452,0.6492124795913696,0.5032289028167725,0.0,0.0,0.38346242904663086,0.8307647705078125,0.9086288213729858,0.5925503969192505,0.41269469261169434,0.6330598592758179,0.6396244168281555,0.43252456188201904,0.630688488483429,0.6238874793052673,0.28513145446777344,0.3794479966163635,0.7960244417190552,0.4409275949001312,0.39517903327941895,0.8166353106498718,0.12775316834449768,0.8045800924301147,0.7911332845687866,0.34261807799339294,0.8393273949623108,0.7815089225769043,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File32.png,Adho Mukha Svanasana,0
0.5225546956062317,0.7325161695480347,0.8999993801116943,0.5065104961395264,0.7533208131790161,0.824242353439331,0.5529423356056213,0.7610348463058472,0.7468858361244202,0.4833424687385559,0.7185509204864502,0.816452145576477,0.5909057855606079,0.7272145748138428,0.5669683218002319,0.4698430001735687,0.5829446911811829,0.9705501794815063,0.6343953609466553,0.6347068548202515,0.9858602285385132,0.40739691257476807,0.6473551392555237,0.9190413951873779,0.8011103272438049,0.7897813320159912,0.9889175891876221,0.36660030484199524,0.8154798746109009,0.9131695032119751,0.839062511920929,0.9113912582397461,0.9782164096832275,0.3627627491950989,0.33543655276298523,0.9356468319892883,0.4621005654335022,0.34398284554481506,0.9643851518630981,0.21579477190971375,0.2112242579460144,0.7306790351867676,0.337573379278183,0.21780037879943848,0.8310967087745667,0.0,0.0,0.3901177942752838,0.0,0.0,0.45420658588409424,/home/user_116/deep_learn/yoga_kaggle_dataset/Adho Mukha Svanasana/File33.png,Adho Mukha Svanasana,0
